contig	ws_hdr_start	ws_hdr_end	ws_hdr_size	strain
ptg000002l	2625192.5730393	2630960	5767.42696070299	ECA1751
ptg000002l	2642174.13075823	2650485.24346076	8311.11270253872	ECA1751
ptg000002l	2687124.16129595	2702664.82925813	15540.6679621781	ECA1751
ptg000002l	2716567.91966759	2740925	24357.0803324101	ECA1751
ptg000002l	2795284.13402701	2803904	8619.86597299343	ECA1751
ptg000002l	3012438.66626937	3020304.79097718	7866.12470781337	ECA1751
ptg000002l	3252522.01456529	3264175.81057978	11653.7960144882	ECA1751
ptg000002l	3512419.3286283	3523523	11103.6713716974	ECA1751
ptg000002l	3964118.47764211	3974859.5997033	10741.122061193	ECA1751
ptg000002l	4693897.26227375	4704871.99532022	10974.7330464693	ECA1751
ptg000002l	4709902.86021319	4722528.07487033	12625.21465714	ECA1751
ptg000002l	10336066.9455939	10345035.0544061	8968.1088122353	ECA1751
ptg000002l	10811871.0674678	10833215.8589201	21344.7914522886	ECA1751
ptg000002l	10935600.1888929	10943609.3050602	8009.11616727337	ECA1751
ptg000002l	10962637.0466165	10974874.5299676	12237.4833511021	ECA1751
ptg000003l	1885192.44342275	1894368.77205252	9176.3286297645	ECA1751
ptg000003l	2686920.9171151	2728196.00739919	41275.090284091	ECA1751
ptg000003l	2774232.32047851	2782257.67952149	8025.35904298723	ECA1751
ptg000003l	3056144.24507508	3064382.16753877	8237.92246368993	ECA1751
ptg000004l	42879.4411508283	76466.4750164366	33587.0338656083	ECA1751
ptg000004l	126808.707451702	133797.292548298	6988.58509659614	ECA1751
ptg000004l	214310.161251504	223117.884892086	8807.72364058212	ECA1751
ptg000004l	234083.374100719	252807.520171933	18724.1460712133	ECA1751
ptg000004l	493217	511933.420478813	18716.4204788131	ECA1751
ptg000004l	942027.228252943	954699.855016017	12672.6267630743	ECA1751
ptg000005l	653815.054592038	659551	5735.94540796219	ECA1751
ptg000005l	737753.451818182	761552.178323817	23798.7265056355	ECA1751
ptg000005l	1223747	1244114.71751302	20367.7175130208	ECA1751
ptg000005l	1304651.78863775	1312499.57599672	7847.78735896829	ECA1751
ptg000005l	1375677.91628046	1392111.11469434	16433.198413875	ECA1751
ptg000005l	1703328.10878066	1710104.73691248	6776.62813181453	ECA1751
ptg000005l	1858212.29368576	1963452	105239.706314244	ECA1751
ptg000005l	2659414.44639719	2666675	7260.55360281188	ECA1751
ptg000005l	2709942.69067417	2743088.88199347	33146.1913192957	ECA1751
ptg000005l	3458091	3507034.51898564	48943.5189856435	ECA1751
ptg000005l	3519280.87250749	3525289.39238449	6008.51987700025	ECA1751
ptg000005l	3572026	3595563.47269625	23537.4726962456	ECA1751
ptg000005l	3716535	4014925	298390	ECA1751
ptg000005l	3963245	3980647.17020862	17402.1702086176	ECA1751
ptg000005l	4292185.80601047	4316672	24486.1939895321	ECA1751
ptg000005l	4354509.94595241	4361671.31269741	7161.36674499698	ECA1751
ptg000005l	4383893.32015337	4416073.13177019	32179.811616824	ECA1751
ptg000005l	4555129	4621978	66849	ECA1751
ptg000005l	4688280.39010601	4737739.41149698	49459.0213909745	ECA1751
ptg000005l	4817240	4917469	100229	ECA1751
ptg000005l	4949271.00295508	5029813.31160973	80542.3086546483	ECA1751
ptg000005l	5137379.04768378	5158999.09190819	21620.0442244131	ECA1751
ptg000005l	5183211.46159368	5215784.18354861	32572.7219549231	ECA1751
ptg000005l	5286100.51458991	5353513.19696663	67412.6823767275	ECA1751
ptg000005l	5362695.78281092	5486277.32185838	123581.539047462	ECA1751
ptg000005l	5567499.38134249	5600537.20224396	33037.8209014637	ECA1751
ptg000005l	5605696	5615879.21031499	10183.2103149919	ECA1751
ptg000005l	5702166	5713365	11199	ECA1751
ptg000005l	5818720.0469099	5831073	12352.9530900968	ECA1751
ptg000005l	5867615	5902920	35305	ECA1751
ptg000005l	5947323.96235732	5962109.60595195	14785.6435946291	ECA1751
ptg000005l	6025841.21543915	6035775.72633965	9934.5109004993	ECA1751
ptg000005l	6054772.67583287	6116376.7261619	61604.0503290324	ECA1751
ptg000005l	6764337.01554412	6771284.59013786	6947.57459373306	ECA1751
ptg000005l	6872260.63313061	6885467.3299653	13206.696834689	ECA1751
ptg000005l	9009119.02155983	9046916.38674073	37797.3651809022	ECA1751
ptg000006l	95864.1827784701	106192.764206054	10328.5814275841	ECA1751
ptg000006l	128570	143534.978119113	14964.9781191132	ECA1751
ptg000006l	167939.035974006	177650.737752161	9711.70177815552	ECA1751
ptg000006l	277624.386158991	287402.762691854	9778.37653286214	ECA1751
ptg000006l	611541.278041074	622367.120961195	10825.8429201207	ECA1751
ptg000006l	651530	726404	74874	ECA1751
ptg000006l	782121.391280728	792669.673484503	10548.2822037752	ECA1751
ptg000006l	992079.497295348	1002607.34981459	10527.8525192379	ECA1751
ptg000006l	1167668	1174119.9684466	6451.96844660188	ECA1751
ptg000006l	1199605	1208642.86238532	9037.86238532118	ECA1751
ptg000006l	1224942.22587587	1252167.77994973	27225.5540738632	ECA1751
ptg000006l	1471332.93883792	1552271.73056995	80938.7917320277	ECA1751
ptg000006l	1608323	1616365.99903707	8042.99903707276	ECA1751
ptg000006l	1630531.15681042	1640112.51260309	9581.35579267121	ECA1751
ptg000006l	1655119.02114982	1663151	8031.97885018331	ECA1751
ptg000006l	1674010	1830212	156202	ECA1751
ptg000006l	2064939	2113885	48946	ECA1751
ptg000006l	2123049	2135692	12643	ECA1751
ptg000006l	2154120	2273159.15343116	119039.153431161	ECA1751
ptg000006l	2493120	2512506.55475479	19386.5547547899	ECA1751
ptg000006l	2553733	2595991.02631747	42258.0263174744	ECA1751
ptg000006l	3014963.54927302	3022790	7826.45072697895	ECA1751
ptg000006l	3285848	3356233.30679406	70385.3067940553	ECA1751
ptg000006l	3417428.8707831	3427043.79446461	9614.92368151387	ECA1751
ptg000006l	3599545	3607443.85088706	7898.85088706203	ECA1751
ptg000007l	1115637.3740061	1123659.6259939	8022.25198779395	ECA1751
ptg000007l	1301519.11816386	1327448.91722324	25929.7990593819	ECA1751
ptg000007l	1346372	1351845.08707576	5473.08707576268	ECA1751
ptg000007l	2326598.64491672	2334909.06258487	8310.41766814375	ECA1751
ptg000007l	3178793.83237759	3193103	14309.1676224084	ECA1751
ptg000007l	3228712.15204936	3238136.93891204	9424.78686268115	ECA1751
ptg000007l	3603530.45443773	3611581.54556227	8051.09112454113	ECA1751
ptg000007l	3938723.51396005	3946748	8024.48603995377	ECA1751
ptg000008l	10504.0562770563	18581.8673892254	8077.8111121691	ECA1751
ptg000008l	434330.668804398	441498.67635423	7168.00754983246	ECA1751
ptg000008l	1942174.97405465	1952216.64390621	10041.669851559	ECA1751
ptg000008l	1959064	2002873.67881611	43809.6788161141	ECA1751
ptg000008l	2217490	2228883	11393	ECA1751
ptg000008l	2419162.88198279	2429879.0636833	10716.1817005128	ECA1751
ptg000008l	2686206	2692313	6107	ECA1751
ptg000008l	2815091.32861437	2832662.94632389	17571.6177095184	ECA1751
ptg000008l	2845632.11132145	2863778.78858561	18146.6772641619	ECA1751
ptg000008l	2980736	3020343.70942813	39607.7094281297	ECA1751
ptg000008l	3706010.04272736	3742706	36695.9572726367	ECA1751
ptg000008l	3779347	3899468.88179551	120121.881795511	ECA1751
ptg000008l	3954351.43185012	3982830.13694992	28478.7050998071	ECA1751
ptg000008l	4051419.0785119	4176894.87207905	125475.793567152	ECA1751
ptg000009l	98990.9289524001	115107.796914266	16116.8679618656	ECA1751
ptg000009l	121217.942434691	134163.459868867	12945.5174341761	ECA1751
ptg000010l	7728585.41738706	7736011.87945671	7426.46206964925	ECA1751
ptg000010l	7932987.24475304	7955050.63478629	22063.3900332507	ECA1751
ptg000011l	2117928	2124510.28886527	6582.2888652673	ECA1751
ptg000011l	2354717.26206244	2366761.82524839	12044.5631859517	ECA1751
ptg000011l	2604791.54703329	2613476.89412786	8685.34709457122	ECA1751
ptg000011l	2840997.86838977	2865440.46338343	24442.5949936658	ECA1751
ptg000011l	2967798.96824117	2977222	9423.03175882623	ECA1751
ptg000011l	3578190.88898404	3588190.11101596	9999.2220319286	ECA1751
ptg000011l	3646086.99535963	3652516.13555395	6429.14019431733	ECA1751
ptg000011l	3682847.1	3690501	7653.89999999991	ECA1751
ptg000011l	3817862	3824757	6895	ECA1751
ptg000011l	3930498	3942533.30231637	12035.3023163732	ECA1751
ptg000011l	3992630	4014619.59737828	21989.5973782772	ECA1751
ptg000011l	4091398.02337305	4179411	88012.9766269475	ECA1751
ptg000011l	4592910.18774729	4604034.39196727	11124.2042199867	ECA1751
ptg000011l	4610531.92078037	4775514.3655053	164982.44472493	ECA1751
ptg000011l	4937283.86670522	4969984.99133234	32701.1246271236	ECA1751
ptg000011l	4991786.77712049	4997995.04130597	6208.2641854817	ECA1751
ptg000011l	5534327.76923077	5627129	92801.230769231	ECA1751
ptg000011l	5629679	5763396	133717	ECA1751
ptg000012l	38398.6102108832	73850.0474994769	35451.4372885937	ECA1751
ptg000012l	82207	264955.122384744	182748.122384744	ECA1751
ptg000012l	289531.038533541	317456	27924.9614664587	ECA1751
ptg000012l	692359.223497732	739984.239361702	47625.0158639697	ECA1751
ptg000012l	812939	826990.25084702	14051.2508470201	ECA1751
ptg000012l	1107446	1113703.91740631	6257.91740631172	ECA1751
ptg000012l	1204551.51925687	1211381.49852094	6829.97926406888	ECA1751
ptg000012l	2221052	2234575.48022118	13523.4802211826	ECA1751
ptg000012l	3717210.95445982	3726070.40487459	8859.45041476144	ECA1751
ptg000012l	3731091.87198296	3741740.86516889	10648.9931859286	ECA1751
ptg000012l	3910060.80973639	3915594.82055088	5534.01081448747	ECA1751
ptg000013l	657383.546834118	664404.969502199	7021.42266808101	ECA1751
ptg000013l	6657697.55575183	6666573.79785186	8876.24210002646	ECA1751
ptg000013l	7500789.68389314	7524416.19370868	23626.5098155336	ECA1751
ptg000013l	7878653.41223103	7912652.86199844	33999.4497674108	ECA1751
ptg000013l	10094180.6945496	10104175	9994.3054503724	ECA1751
ptg000013l	10131671.8581081	10152155.5754665	20483.7173583955	ECA1751
ptg000013l	10500618.4143194	10510832.9360372	10214.5217178911	ECA1751
ptg000013l	10545316.2105487	10555151	9834.78945129737	ECA1751
ptg000013l	10594472.4745247	10601997.9537914	7525.47926670685	ECA1751
ptg000013l	10655376.5461272	10671925.6479268	16549.1017995887	ECA1751
ptg000013l	11097788.8478312	11112293.1591696	14504.3113383669	ECA1751
ptg000013l	11481482	11503324.3493426	21842.3493426349	ECA1751
ptg000013l	11535438.3450618	11680405	144966.654938221	ECA1751
ptg000013l	11781559	11827805	46246	ECA1751
ptg000013l	12458293.2555894	12471921.3978993	13628.1423099618	ECA1751
ptg000013l	12553110.3829379	12562956	9845.61706213094	ECA1751
ptg000013l	12910779	12918118.3059805	7339.30598052777	ECA1751
ptg000013l	13094449.0220339	13104083	9633.97796610184	ECA1751
ptg000013l	13181054.0380287	13189952.3331825	8898.29515378922	ECA1751
ptg000013l	13260927.8014469	13274081.7373737	13153.9359267931	ECA1751
ptg000013l	13442390	13449477	7087	ECA1751
ptg000014l	166104	173749	7645	ECA1751
ptg000014l	253201.90716151	260263.09283849	7061.18567698071	ECA1751
ptg000014l	827089.480531814	838127.519468186	11038.0389363724	ECA1751
ptg000014l	2076539.3935038	2100480.26585095	23940.8723471444	ECA1751
ptg000014l	2226184.90851036	2238412.14014388	12227.2316335239	ECA1751
ptg000014l	2503658.1301663	2512729.8660851	9071.73591880035	ECA1751
ptg000014l	2560697.03303152	2569643.96696848	8946.93393695075	ECA1751
ptg000014l	2597156	2604545	7389	ECA1751
ptg000014l	2638971.60801782	2651108.02775471	12136.4197368976	ECA1751
ptg000014l	3062092.01580192	3070967.98419808	8875.96839616727	ECA1751
ptg000014l	3462844.05758351	3473902.05373343	11057.9961499204	ECA1751
ptg000014l	3489849.90880909	3497420.47851296	7570.56970386719	ECA1751
ptg000014l	3541812.01005278	3564071.75453885	22259.7444860758	ECA1751
ptg000014l	3821080	3832876.11239622	11796.1123962165	ECA1751
ptg000015l	15211.1040564374	29768.8215262998	14557.7174698624	ECA1751
ptg000015l	1032921.45780001	1040974.54219999	8053.08439998422	ECA1751
ptg000015l	1278235.43496577	1297934.02719838	19698.592232608	ECA1751
ptg000015l	2351926.28589373	2363442.86835242	11516.5824586893	ECA1751
ptg000016l	118730.618675404	129741.381324596	11010.7626491926	ECA1751
ptg000016l	143330.810729127	152454.135313531	9123.32458440404	ECA1751
ptg000016l	208662.842026826	227516.518871521	18853.6768446955	ECA1751
ptg000016l	968579.345108696	979498	10918.6548913043	ECA1751
ptg000016l	1424823.63583703	1446907.03566504	22083.3998280086	ECA1751
ptg000016l	1497397.55275974	1507977.07451399	10579.5217542541	ECA1751
ptg000016l	2328167	2371731.10673135	43564.1067313524	ECA1751
ptg000016l	2669683.62050072	2687850.67798109	18167.0574803734	ECA1751
ptg000019l	1031899.58135557	1045158.7928542	13259.2114986322	ECA1751
ptg000019l	2083723	2149206.18739017	65483.1873901738	ECA1751
ptg000019l	2189777.66672563	2198345.16821135	8567.50148571469	ECA1751
ptg000020l	798347.37029703	809636.683686545	11289.3133895154	ECA1751
ptg000020l	885751.295752925	892727.505030181	6976.20927725639	ECA1751
ptg000020l	1202978.09741431	1223347.31708494	20369.2196706305	ECA1751
ptg000001l	1928111.96740881	1941328.60676101	13216.6393521915	ECA1725
ptg000001l	2168343.37233485	2186554	18210.6276651453	ECA1725
ptg000001l	2256652.17917786	2267613.01365466	10960.8344767992	ECA1725
ptg000001l	2657437.72390195	2666311.27609805	8873.5521960929	ECA1725
ptg000001l	2892299.40981241	2910581.82291566	18282.4131032503	ECA1725
ptg000001l	3027317.88055024	3039519.18040089	12201.2998506529	ECA1725
ptg000001l	3070500.58797327	3081316.30593683	10815.7179635544	ECA1725
ptg000001l	3109964.20720666	3118944.79279334	8980.58558668941	ECA1725
ptg000001l	3166932.78070057	3175936.33133178	9003.55063120741	ECA1725
ptg000001l	3439062.21901678	3450154.00366443	11091.7846476478	ECA1725
ptg000001l	3557543.60767309	3570503.39232691	12959.7846538294	ECA1725
ptg000001l	4730855.82842758	4741250.31922456	10394.4907969804	ECA1725
ptg000001l	4749255.07011309	4763477.92523033	14222.8551172474	ECA1725
ptg000001l	4835837.02860226	4846840.97139774	11003.942795489	ECA1725
ptg000001l	5187412.1708824	5193301	5888.82911759708	ECA1725
ptg000001l	5202147.62562753	5211159.37437247	9011.7487449348	ECA1725
ptg000001l	5337753.05636317	5352604.68177057	14851.625407394	ECA1725
ptg000001l	5470488.33379202	5479901	9412.6662079813	ECA1725
ptg000001l	5679642.9119442	5713769.90006575	34126.988121544	ECA1725
ptg000001l	5763585.03763426	5770576.96236574	6991.92473147251	ECA1725
ptg000001l	5852902.03615243	5862006.24064748	9104.20449505188	ECA1725
ptg000001l	5872973.45539568	5891694.90671895	18721.4513232671	ECA1725
ptg000001l	6109533	6119394.29205706	9861.29205706064	ECA1725
ptg000001l	6550068.22825294	6562645.33541918	12577.1071662372	ECA1725
ptg000001l	10021416.6674647	10029445.3325353	8028.66507054865	ECA1725
ptg000001l	10207364.996118	10232181.0458585	24816.0497405734	ECA1725
ptg000001l	10251448	10256920.0551937	5472.05519369245	ECA1725
ptg000001l	11252336.9190164	11260601.2816938	8264.36267738603	ECA1725
ptg000001l	12098670.7793043	12114981	16310.2206956744	ECA1725
ptg000001l	12150712.4958272	12160151.0152446	9438.51941736229	ECA1725
ptg000001l	12521652.6246396	12529685.3753604	8032.75072085857	ECA1725
ptg000002l	956793	977908	21115	ECA1725
ptg000002l	1227077.75107296	1240634	13556.2489270386	ECA1725
ptg000002l	1253859.86204611	1260753	6893.13795389258	ECA1725
ptg000002l	1414881.78271366	1421595.11003639	6713.3273227266	ECA1725
ptg000002l	1443987.59469303	1452621.52336449	8633.9286714578	ECA1725
ptg000002l	1876815.68822984	1889805	12989.3117701577	ECA1725
ptg000002l	1994359.98200144	2003294	8934.0179985601	ECA1725
ptg000002l	2245024.17025329	2255433.90426617	10409.7340128808	ECA1725
ptg000002l	2357350	2364018.77386252	6668.77386251837	ECA1725
ptg000002l	2416763.72192703	2423836.44027852	7072.71835149359	ECA1725
ptg000002l	2555081.68131321	2560849	5767.31868678518	ECA1725
ptg000002l	2572063.13075823	2580372.56780684	8309.43704861496	ECA1725
ptg000002l	2617012.16129595	2632552.82925813	15540.6679621781	ECA1725
ptg000002l	2646455.91966759	2669895	23439.0803324101	ECA1725
ptg000002l	2724150.52854303	2732770	8619.47145697242	ECA1725
ptg000002l	2847934.26950694	2856448.07758114	8513.80807419913	ECA1725
ptg000002l	2923905.36811419	2929716	5810.6318858061	ECA1725
ptg000002l	2941864.99661319	2949790.26480501	7925.26819181675	ECA1725
ptg000002l	3208701.74698243	3218331.08518006	9629.33819762617	ECA1725
ptg000002l	4660504.60688784	4698413.00127959	37908.39439175	ECA1725
ptg000002l	4843329	4883070.21958966	39741.219589659	ECA1725
ptg000003l	390	360301.633554084	359911.633554084	ECA1725
ptg000003l	387841	543107.800589561	155266.800589561	ECA1725
ptg000003l	571568.640068378	749454.583516216	177885.943447837	ECA1725
ptg000003l	756423	1187763	431340	ECA1725
ptg000003l	1197255.0127862	2398397.90759462	1201142.89480842	ECA1725
ptg000003l	2593421	2603401	9980	ECA1725
ptg000003l	3070297.35009389	3145983	75685.6499061133	ECA1725
ptg000003l	3858947.95926177	3866969.04073823	8021.08147646673	ECA1725
ptg000003l	3896855.13812765	3965679.90088446	68824.7627568082	ECA1725
ptg000003l	5244139	5252220.74772794	8081.74772794265	ECA1725
ptg000003l	5284106.68111111	5290239.27123034	6132.59011923056	ECA1725
ptg000003l	7230530.69901781	7242407.39715395	11876.698136135	ECA1725
ptg000003l	7294452.79289941	7332558.44733221	38105.6544328034	ECA1725
ptg000003l	8762031.60456426	8791501.37579348	29469.7712292224	ECA1725
ptg000003l	8931529.57029168	8963169.52189155	31639.951599868	ECA1725
ptg000003l	10310527.43943	10400264.523502	89737.0840720125	ECA1725
ptg000003l	10630875.0630598	10640236.6820401	9361.61898022518	ECA1725
ptg000003l	10658294.1191812	10667507.6719408	9213.55275959522	ECA1725
ptg000003l	11668431.1726475	11674237	5805.8273525238	ECA1725
ptg000003l	11708260.7247157	11715239.2752843	6978.55056867003	ECA1725
ptg000003l	14212767.5238488	14219997.0755613	7229.55171249248	ECA1725
ptg000003l	15705186.9740547	15715228.6439062	10041.6698515583	ECA1725
ptg000003l	15725470.7823586	15765841.8311866	40371.0488280449	ECA1725
ptg000003l	15978408	15989801	11393	ECA1725
ptg000003l	16180081.8819828	16190798.0636833	10716.1817005128	ECA1725
ptg000003l	16446918	16453419.0159601	6501.01596009918	ECA1725
ptg000003l	16600978.3286144	16618549.9463239	17571.6177095175	ECA1725
ptg000003l	16631519.1113214	16649665.7885856	18146.6772641633	ECA1725
ptg000003l	16767728.4560711	16803517.6110426	35789.1549715195	ECA1725
ptg000003l	17390817.6875382	18088618.3964138	697800.70887557	ECA1725
ptg000003l	18200985.5100706	18602266	401280.489929374	ECA1725
ptg000004l	35973.3957754308	91529.3481745325	55555.9523991017	ECA1725
ptg000004l	307671.35932034	315139.344869215	7467.98554887547	ECA1725
ptg000004l	320471.396336386	332278	11806.6036636137	ECA1725
ptg000004l	337350.849930604	354081	16730.1500693962	ECA1725
ptg000004l	487647.837331007	675327.342912811	187679.505581803	ECA1725
ptg000004l	811728	998820	187092	ECA1725
ptg000004l	1031516	1235490.7715587	203974.771558705	ECA1725
ptg000004l	1179940	1206654	26714	ECA1725
ptg000005l	548828.286157941	562900.594293974	14072.3081360321	ECA1725
ptg000005l	663463.696103896	674670.483077905	11206.7869740094	ECA1725
